,date,year,month,day,title,nouns_title,press,contents
7383,2022-02-21,2022,2,21,"담보대출 비교 플랫폼 담비, 상반기 OK저축은행 ‘모기지OK론’ 출시",담보 대출 비교 플랫폼 담비 상반기 OK 저축은행 모기지 OK 출시,한국금융신문,"현재 SC제일은행의 담보대출 상품을 제공하고 있으며, BNK부산은행과 DGB대구은행, SBI저축은행 등의 대출 상품도 상반기에 입점될 예정이다. ‘담비’를 운영하는 베스트핀(대표 주은영)이 OK저축은행과 위수탁 계약을..."
7384,2022-02-21,2022,2,21,"""협업·투자연계"" DGB금융, 메타버스·블록체인 스타트업 찾는다",협업 자연계 DGB 금융 메타 버스 블록 체인 스타트업 찾다,머니S,약 10개사 내외로 선발되며 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회가 주어진다. 선발된 기업에는 ▲DGB금융그룹 계열사 협업 기회 제공...
7385,2022-02-21,2022,2,21,"DGB금융, 스타트업 육성 '피움랩 4기' 모집",DGB 금융 스타트업 육성 피우다 모집,전자신문,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북..."
7386,2022-02-21,2022,2,21,"DGB금융그룹, '피움랩 4기' 모집",DGB 금융 그룹 피우다 모집,위클리오늘,4기는 약 10개사 내외로 선발하며 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북...
7387,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 ‘피움랩 4기’ 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,조세일보,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 ‘AI융합팀’과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북..."
7388,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 '피움랩 4기' 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,내외경제tv,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북..."
7389,2022-02-21,2022,2,21,"""대구·경북지역 스타트업, DGB금융이 책임집니다""…피움랩 4기 모집나서",대구 경북 지역 스타트업 DGB 금융 책임지다 피우다 모집 나서다,뉴스저널리즘,대구은행에서 신설된 AI융합팀과 협업을 통한 기술검증 기회도 제공 받는다. 피움랩 4기는 대구·경북 소재의 신규 스타트업 육성을 지원하는 '인규베이터 트랙'과 DGB금융 계열사와 협업을 중점적으로 추진하는 '오픈...
7390,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 프로그램 'DGB 피움랩' 4기 모집",DGB 금융 그룹 스타트업 육성 프로그램 DGB 피우다 모집,더퍼스트,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북..."
7391,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 ‘피움랩' 4기 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,데일리한국,4기는 10개사 내외로 선발하며 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 ‘AI융합팀’과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북 소재의...
7392,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 ‘피움랩 4기’ 모집 외 [금융소식]",DGB 금융 그룹 스타트업 육성 피우다 모집 금융 소식,쿠키뉴스,"약 10개사 내외로 선발할 예정이며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 ‘AI융합팀’과 협업을 통한 PoC(기술검증) 기회를 제공한다. 대구·경북지역 신규 스타트업 육성을 지원하는..."
7393,2022-02-21,2022,2,21,"DGB금융, 스타트업 육성 '피움랩 4기' 모집 ""메타버스·인공지능 등 기술 분야...",DGB 금융 스타트업 육성 피우다 모집 메타 버스 인공 지능 기술 분야,푸드경제신문 organiclife,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. DGB금융 관계자는 ""4기 피움랩은 지역 스타트업 생태계를..."
7394,2022-02-21,2022,2,21,"DGB금융, 스타트업 육성 '피움랩 4기' 모집",DGB 금융 스타트업 육성 피우다 모집,이코노믹리뷰,기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 기술검증 기회를 제공받는다. DGB그룹은 이번 4기의 경우 지역 스타트업 생태계를 육성하고 대구·경북 소재의 신규 스타트업...
7395,2022-02-21,2022,2,21,"담보대출 비교플랫폼 '담비', OK저축은행과 위수탁 계약",담보 대출 비교 플랫폼 담비 OK 저축은행 수탁 계약,머니투데이,"상반기 내 주요 보험회사 담보대출상품을 포함해 BNK부산은행, DGB대구은행, SBI저축은행, OSB저축은행 등 다수 금융사의 대출 상품을 입점시킬 예정이다. 최근에는 담비에서 대출을 이용한 고객들이 예기치 못한 사고나..."
7396,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 ‘피움랩 4기’ 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,스마트에프엔,4기는 약 10개사 내외로 선발하며 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 ‘AI융합팀’과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북...
7397,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 '피움랩 4기' 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,증권경제신문,"이번 4기는 약 10개사를 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회가 제공된다. 4기는 지역 스타트업 생태계를 육성하고 대구·경북 소재의 신규..."
7398,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 프로그램 '피움랩 4기' 모집...3월 11일까지",DGB 금융 그룹 스타트업 육성 프로그램 피우다 모집 3월 11일 까지,팍스경제TV,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 기술검증(PoC) 기회를 제공합니다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북에..."
7399,2022-02-21,2022,2,21,"DGB금융, 스타트업 육성 ‘피움랩 4기’ 모집",DGB 금융 스타트업 육성 피우다 모집,핀포인트뉴스,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 ‘AI융합팀’과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구•경북..."
7400,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 프로그램 '피움랩 4기' 모집",DGB 금융 그룹 스타트업 육성 프로그램 피우다 모집,더퍼블릭,"이번 4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 ‘AI융합팀’과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구..."
7401,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 ‘피움랩 4기’ 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,매일신문,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구경북..."
7402,2022-02-21,2022,2,21,"김태오 DGB금융그룹 회장, 메타버스 ·블록체인 ·인공지능 관련 스타트업 기...",김태오 DGB 금융 그룹 회장 메타 버스 블록 체인 인공 지능 관련 스타트업,국제뉴스,"올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다고 21일 밝혔다. 김태오 회장은 ""선발된 기업에는 첫째, DGB금융그룹 계열사 협업 기회 제공 둘째, 하이투자파트너스 투자 검토 셋째..."
7403,2022-02-21,2022,2,21,TBC)사람 사람들,TBC 사람 사람,TBC대구방송,DGB대구은행이 본점에서 SNS 홍보단 'DGB플레이어' 발대식을 가졌습니다. 발대식에는 17세부터 62세 최고령 참가자까지 다양한 연령대의 참가자가 모여 홍보 활동과 함께 새로운 포부를 다짐했습니다.
7404,2022-02-21,2022,2,21,"DGB금융그룹, 스타트업 육성 '피움랩 4기' 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,경북도민일보,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북..."
7405,2022-02-21,2022,2,21,연 10% 금리 청년희망적금 폭발적 인기,10% 금리 청년 희망 적금 폭발 인기,영남일보,"가입 첫날인 21일에는 91년생, 96년생, 01년생을 대상으로 신청을 받았다.대구은행의 경우 출시 첫날인 21일 오후 4시 현재 DGB 전용 앱 'IM뱅크' 등을 통해 2천700명이 가입 신청했다. 대구은행은 기본금리 5.0%에 우대금리..."
7406,2022-02-22,2022,2,22,디지털서비스 업고 전국구 노리는 지방은행,디지털 서비스 업다 전국구 노리다 지방 은행,서울신문언론사 선정,"지난해에는 채용박람회를 메타버스를 활용해 개최했으며, 지난 1월에는 지구를 본떠 가상지구를 만들어 낸 가상의 공간 ‘어스2’ 내에서 대구 북구 칠성동에 위치한 DGB대구은행 제2본점 건물을 약 100만원에 구매하기도..."
7407,2022-02-22,2022,2,22,"지방은행, 신성장 동력 사활…‘디지털 전환’ 속도전",지방 은행 성장 동력 사활 디지털 전환 도전,데일리안,DGB대구은행의 경우 메타버스 플랫폼에서 각종 회의와 창립기념식 등을 여는 등 메타버스 활용에 앞장서고 있다. 앞서 DGB금융지주는 금융권 최초로 메타버스 기반의 가상 부동산에서 대구 북구 칠성동 대구은행 제2본점...
7408,2022-02-22,2022,2,22,"[이웃사랑] ""한평생 아프고 고생만한 우리 엄마 이젠 보내줘야 하는데…""",이웃 사랑 한평생 아프다 고생 우리 엄마 보내다,매일신문언론사 선정,※ 이웃사랑 성금 보내실 곳 대구은행 069-05-024143-008 / 우체국 700039-02-532604 예금주 : (주)매일신문사(이웃사랑) ▶DGB대구은행 IM샵 바로가기 (https://www.dgb.co.kr/cms/app/imshop_guide.html) [지난주 성금전달 내역] ◆홀로 손자...
7409,2022-02-22,2022,2,22,"DGB금융, 스타트업 육성 프로그램 '피움랩' 모집",DGB 금융 스타트업 육성 프로그램 피우다 모집,이뉴스투데이,대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북 소재의 신규 스타트업 육성을 지원하는 '인큐베이터 트랙'과 DGB금융...
7410,2022-02-22,2022,2,22,[금융 단신] KB국민은행·우리은행·두나무·NH농협은행 外,금융 단신 KB 국민은행 우리은행 나무 NH 농협 은행,데일리팝,"현재 담비는 SC제일은행의 담보대출 상품을 제공 중이며, 상반기 내 주요 보험회사 담보대출상품을 포함해 BNK부산은행, DGB대구은행, SBI저축은행, OSB저축은행 등 다수 금융사의 대출 상품이 입점 될 예정이다."
7411,2022-02-22,2022,2,22,3월부터 신권 교환 금지... 명절등은 제외,3월 부터 신권 교환 금지 명절 제외,뉴시안,DGB대구은행 본점에서 직원이 신권을 들어 보이고 있다. (사진 제공=뉴시스) ［뉴시안= 김나해 기자］오는 3월부터는 특별한 사유가 없으면 은행 창구에서 사용화폐를 신권으로 교환할 수 없게 된다. 22일 한국은행(이하...
7412,2022-02-22,2022,2,22,"DGB금융그룹, 스타트업 육성 ‘피움랩 4기’ 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,헤럴드경제,4기는 약 10개사 내외로 선발하며 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 ‘AI융합팀’과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구경북 신규...
7413,2022-02-22,2022,2,22,"DGB금융그룹, 스타트업 육성 ‘피움랩 4기’ 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,경북신문,4기는 약 10개사 내외로 선발하며 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 ‘AI융합팀’과 협업을 통한 PoC(기술검증) 기회를 제공한다.4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북...
7414,2022-02-22,2022,2,22,"구미시, '희망2022나눔캠페인' 따뜻한 마무리",구미시 희망 2022 나눔 캠페인 따뜻하다 마무리,지이코노미,"지난 12월 1일 사랑의 온도탑 제막식과 함께 LG디스플레이에서 성금 3천만원, 효성티앤씨‧효성화학에서 성금 1천만원과 김장김치 2천만원상당, DGB대구은행에서 성금 2천만원, 농협구미시지부..."
7415,2022-02-22,2022,2,22,"구미시, '희망2022나눔캠페인' 따뜻한 마무리",구미시 희망 2022 나눔 캠페인 따뜻하다 마무리,경북도민일보,"지난 12월 1일 사랑의 온도탑 제막식과 함께 LG디스플레이에서 성금 3천만원, 효성티앤씨(주)·효성화학(주)에서 성금 1천만원과 김장김치 2천만원상당, DGB대구은행에서 성금 2천만원, 농협구미시지부..."
7416,2022-02-22,2022,2,22,"DGB금융그룹, 스타트업 육성 '피움랩 4기' 모집",DGB 금융 그룹 스타트업 육성 피우다 모집,경북매일신문,"4기는 약 10개사 내외로 선발하며, 기술력이 우수한 스타트업은 올해 DGB대구은행에서 신설된 'AI융합팀'과 협업을 통한 PoC(기술검증) 기회를 제공한다. 4기 피움랩은 지역 스타트업 생태계를 육성하고 대구·경북..."
7417,2022-02-22,2022,2,22,구미 희망 나눔 캠페인 108℃…모금액 10억5600만원 달성,구미 희망 나눔 캠페인 108 금액 10억 5600만원 달성,경상매일신문,"지난 12월1일 사랑의 온도탑 제막식과 함께 LG디스플레이에서 성금 3천만원, 효성티앤씨(주)?효성화학(주)에서 성금 1천만원과 김장김치 2천만원상당, DGB대구은행에서 성금 2천만원, 농협구미시지부?구미시 지역..."
7418,2022-02-23,2022,2,23,"[시공책임형 CM 우리가 이끈다] GS건설, 사업 특성 분석 최상의 솔루션 제시",책임 CM 우리 이끌다 GS 건설 사업 특성 분석 최상 솔루션 제시,e대한경제,"민간분야는 2015년 ‘하나금융그룹 통합데이터 신축공사’를 시작으로 2017년 ‘대구은행 DGB 혁신센터신축공사’를 수주했고, 2021년에는 ‘안양 호계동 데이터센터’, ‘서울대 해동 첨단공학관’, ‘라마다호텔..."
7419,2022-02-23,2022,2,23,성장하는 로보어드바이저…관리자산 1조원 줄줄이 돌파,성장하다 보어 바이 관리 자산 1조원 줄줄이 돌파,이코노믹리뷰,현재 ▲우리은행 ▲흥국생명 ▲메트라이프 ▲DGB대구은행 ▲메리츠자산운용 ▲IBK자산운용 ▲신한카드 등 다수 금융사들과 협력하고 있다. 파운트는 지난 2018년 6월 개인투자자들을 위한 디지털 자산관리 플랫폼...
7420,2022-02-24,2022,2,24,"JB금융, 신용대출 ‘고금리’ 여전…지역민생 외면 지적",JB 금융 신용 대출 금리 여전 지역 민생 외면 지적,CEO스코어데일리,"같은 기간 BNK경남은행은 4.13%, BNK부산은행은 4.79%, DGB대구은행은 5.49%, 제주은행은 4.11%다. 전북은행 금리와 비교하면 약 2.04~3.42%포인트 금리 격차를 보였다. 서민금융 지원을 제외하더라도 신용대출..."
7421,2022-02-24,2022,2,24,지방은행도 점포·직원 줄이고 '디지털 속도전',지방 은행 점포 직원 이고 디지털 도전,메트로신문,DGB대구은행은 메타버스 플랫폼에서 각종 행사를 개최하며 메타버스에 중점을 두고 있다. DGB금융지주도 메타버스 기반의 가상 부동산에서 대구 북구 칠성동 대구은행 제2본점 건물을 구매하는 등 적극적인 사업을...
7422,2022-02-24,2022,2,24,"경북 구미시, 3월 구미사랑상품권 100억원 발행, 10% 특별할인 행사",경북 구미시 3월 구미 사랑 상품권 100억원 발행 10% 특별하다 행사,매일신문,구미사랑카드는 농협·DGB대구은행·새마을금고·하나은행·신협 등 지역은행에서 당일 발급 받을 수 있다. 상품권 판매 기간 중엔 공공배달앱 '먹깨비'와 연계해 배달주문 시 구미사랑카드로 결제하면 할인쿠폰(1천원)을...
7423,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출 및 전세대출 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,내외경제tv,"DGB대구은행은 오는 28일(월)부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 밝혔다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5,000억원 규모로..."
7424,2022-02-25,2022,2,25,3%대 전세대출 특판나왔다…5000억 한정판,3% 대다 전세 대출 특판 나오다 5000억 한정판,머니투데이,"DGB대구은행이 주택담보대출, 전세대출 특판 상품을 내놓으면서다. 대구은행은 28일부터 모두 5000억원 규모로 주담대, 전세대출 한시 특판을 진행한다고 25일 밝혔다. 실거주자에 대한 주거 안정을 지원하고 소비자들의..."
7425,2022-02-25,2022,2,25,"""최저금리 3.66%"" 대구은행, 주택담보·전세대출 한시 특판",최저 금리 366% 대구 은행 주택 담보 전세 대출 한시 특판,머니S,DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 25일 밝혔다. 총 한도는 5000억원 규모로 주택담보대출과 전세대출에 대해 한시적 특판을 진행한다. 특히 무방문 전세자금대출...
7426,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출ㆍ전세대출 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,더퍼스트,사진=DGB대구은행 DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 25일 밝혔다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도...
7427,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출 및 전세대출 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,CNB뉴스,"▲ CNB,씨앤비,시앤비,CNB뉴스,씨앤비뉴스 DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다. (사진=DGB대구은행 제공) DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해..."
7428,2022-02-25,2022,2,25,"대구은행, 주택담보대출 및 전세대출 한시 특판",대구 은행 주택 담보 대출 전세 대출 한시 특판,시사뉴스,DGB대구은행(은행장 임성훈)은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 밝혔다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5...
7429,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출·전세대출 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,데일리한국,DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 실시한다고 25일 밝혔다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5000억원 규모로...
7430,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출 및 전세대출 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,대한금융신문,DGB대구은행(은행장 임성훈)은 오는 28일(월)부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 밝혔다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5...
7431,2022-02-25,2022,2,25,"DGB대구은행, 이달 28일부터 주택담보대출 및 전세대출 한시 특판",DGB 대구 은행 28일 부터 주택 담보 대출 전세 대출 한시 특판,이투데이,이투데이=서지희 기자 | 주택담보대출 최저금리 3.66%…전세자금대출 최저금리 3.44% DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 25일 밝혔다. 특판 한도 규모는 5000억...
7432,2022-02-25,2022,2,25,"대구은행, 5000억 규모 주담대·전세대출 한시 특판",대구 은행 5000억 규모 담대 대출 한시 특판,뉴스핌,DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 25일 밝혔다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5000억원 규모로...
7433,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출 및 전세대출 한시 특판···5천억원 규모",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판 5천억원 규모,쿠키뉴스,"DGB대구은행. DGB대구은행은 28일부터 주택담보대출 및 전세대출 한시 특판을 진행한다고 25일 밝혔다. 총 대출 한도는 5000억원 규모이다. 이날 기준 주택담보대출 최저 금리는 5년 고정 혼합형 3.81%, 변동금리형..."
7434,2022-02-25,2022,2,25,"DGB대구은행, '주택담보대출 및 전세대출' 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,지이코노미,주택담보대출 최저금리 3.66% … 전세자금대출 최저금리 3.44% G.ECONOMY(지이코노미) 홍종락 기자 | DGB대구은행(은행장 임성훈)은 오는 28일(월)부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 밝혔다....
7435,2022-02-25,2022,2,25,"DGB대구은행, '주택담보·전세대출' 특판",DGB 대구 은행 주택 담보 전세 대출 특판,위클리오늘,DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다. 대구은행은 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5000억원 규모로 주택담보대출과 전세대출에 대해...
7436,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출과 전세대출 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,핀포인트뉴스,주택담보대출 최저금리 3.66% …전세자금대출 최저금리 3.44% DGB대구은행(은행장 임성훈)은 오는 28일(월)부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다고 25일 밝혔다. 금리인상 추세에도 불구하고...
7437,2022-02-25,2022,2,25,"DGB대구은행, 주담대·전세대출 한시 특판",DGB 대구 은행 담대 대출 한시 특판,시장경제신문,"주택담보대출 최저금리 3.66% 전세자금대출 최저금리 3.44% [시장경제=양일국 기자] 사진=DGB대구은행 제공 DGB대구은행은 오는 28일부터 주택담보대출, 전세대출에 대해 한시 특판을 진행한다고 밝혔다. 금리인상..."
7438,2022-02-25,2022,2,25,"DGB대구은행, 주택담보·전세대출 한시 특판",DGB 대구 은행 주택 담보 전세 대출 한시 특판,뉴시스,DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다. 25일 DGB대구은행에 따르면 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도...
7439,2022-02-25,2022,2,25,"DGB대구은행, 5000억 규모 주택담보대출·전세대출 한시 특판",DGB 대구 은행 5000억 규모 주택 담보 대출 전세 대출 한시 특판,NSP통신,"주택담보대출 최저금리 3.66%, 전세자금대출 최저금리 3.44% 최병수 기자, DGB대구은행(139130)은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다. 금리인상 추세에도 불구하고 실거주자에 대한..."
7440,2022-02-25,2022,2,25,"대구은행, 주담대 및 전세대출 한시 특판",대구 은행 담대 전세 대출 한시 특판,FETV,DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5000억원 규모로...
7441,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출·전세대출 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,컨슈머타임스,DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5000억원 규모로...
7442,2022-02-25,2022,2,25,"대구은행, 5,000억원 규모 주담대·전세대출 선봬",대구 은행 5000억원 규모 담대 대출 선봬,이코노믹리뷰,"DGB대구은행이 오는 28일부터 주택담보대출과 전세대출에 대해 한시 특판을 진행한다고 밝혔다. 실거주자에 대한 주거안정과 금융부담을 완화시키기 위해 총 한도 5,000억원 규모의 특판 상품을 마련했다는 게..."
7443,2022-02-25,2022,2,25,"DGB대구은행, 5000억원 규모 대출로 주거 안정 및 금융부담 완화",DGB 대구 은행 5000억원 규모 대출 주거 안정 금융 부담 완화,국제뉴스,DGB대구은행(임성훈 은행징)은 금리인상 추세에도 불구하고 실거주자에 대한 주거안정 및 금융부담을 완화시키기 위해 총 한도 5000억원 규모로 주택담보대출과 전세대출에 대해 한시적 특판을 오는 28일부터...
7444,2022-02-25,2022,2,25,"DGB대구은행, 주택담보대출·전세대출 한시 특판",DGB 대구 은행 주택 담보 대출 전세 대출 한시 특판,노컷뉴스,DGB대구은행은 오는 28일부터 주택담보 대출과 전세 대출에 대해 한시 특판을 진행한다. 실거주자의 주거 안정과 금융부담 완화를 위한 것으로 총 한도 5천억 원 규모다. 특히 무방문 전세자금 대출(모바일)에 대해서는...
7445,2022-02-25,2022,2,25,"DGB대구은행, 3%대 주담대·전세대출 한시 특판  ",DGB 대구 은행 3% 대다 담대 대출 한시 특판,SBS Biz,DGB대구은행은 오는 28일부터 주택담보대출과 전세자금대출에 대해 한시 특판을 진행한다고 오늘(25일) 밝혔습니다. 금리인상 추세에도 불구하고 실거주자에 대한 주거안정과 금융부담을 완화시키기 위해 총 한도...
7446,2022-02-26,2022,2,26,3%대 주택담보대출 어디 없나요…금리 상승기 똑똑한 대출 비법은,3% 대다 주택 담보 대출 어디 없다 금리 상승 똑똑하다 대출 비법,매일경제언론사 선정,"지난 1월 기준 주담대 평균 금리가 4%대를 기록한 은행은 BNK부산은행, DGB대구은행, NH농협은행, 광주은행, 우리은행, 전북은행 등 6곳이었다. IBK기업은행, KB국민은행, SC제일은행, 신한은행, 제주은행, 하나은행의..."
7447,2022-02-26,2022,2,26,"DGB대구은행, 주택담보대출 및 전세대출 5000억 특판",DGB 대구 은행 주택 담보 대출 전세 대출 5000억 특판,조세일보,"DGB대구은행은 오는 28일부터 주택담보대출 및 전세대출에 대해 5000억원 규모로 한시 특판을 진행한다. 특히 무방문 전세자금대출(모바일)에 대해서는 추가 우대금리가 적용되는데, 24일 기준 우대금리 적용 시..."
7448,2022-02-26,2022,2,26,"대구은행, '주택담보대출·전세대출' 한시 특판",대구 은행 주택 담보 대출 전세 대출 한시 특판,일요신문,"- 무방문 전세자금대출(모바일)…추가 우대금리 적용 DGB대구은행(은행장 임성훈)이 이달 28일부터 주택담보대출 및 전세대출에 대해 한시 특판을 진행한다. 총 한도 5000억원 규모, 주택담보대출과 전세대출에 대해..."
